timestamp,Attleboro,Boston,Braintree,Brockton,Chicopee,Danvers,Easthampton,Fall River,Greenfield,Haverhill,Lawrence,Leominster,Lowell,Martha's Vineyard,Milford,Nantucket,Natick,New Bedford,North Adams,Pittsfield,Plymouth,Revere,Roslindale,South Yarmouth,Southbridge,Springfield,Taunton,Watertown,Wilmington,Worcester
15/07/2015 12:34 PM,10.57,34.83,0.00,48.63,0.97,55.20,67.07,14.57,69.73,0.00,0.53,96.13,58.17,999.00,99.73,999.00,22.63,8.37,0.00,49.40,49.50,84.23,0.00,60.13,23.37,89.77,20.57,81.00,30.93,43.37
15/07/2015 12:35 PM,10.57,34.83,0.00,48.63,0.97,55.20,67.07,14.57,69.73,0.00,0.53,96.13,58.17,999.00,99.73,999.00,22.63,8.37,0.00,49.40,49.50,84.23,0.00,60.13,23.37,89.77,20.57,81.00,30.93,43.37
15/07/2015 12:36 PM,12.10,36.37,0.00,50.17,2.53,56.73,68.60,16.10,58.37,0.00,2.07,97.67,59.73,999.00,101.30,999.00,19.90,9.93,0.00,50.97,51.03,85.80,0.00,61.67,24.90,85.10,22.10,82.53,32.47,44.40
15/07/2015 12:37 PM,12.10,36.37,0.00,50.17,2.53,56.73,68.60,16.10,58.37,0.00,2.07,97.67,59.73,999.00,101.30,999.00,19.90,9.93,0.00,50.97,51.03,85.80,0.00,61.67,24.90,85.10,22.10,82.53,32.47,44.40
15/07/2015 12:37 PM,13.67,30.93,0.00,0.00,4.10,58.30,70.17,17.67,59.93,0.00,3.63,99.23,61.27,999.00,102.83,999.00,21.47,11.47,0.00,52.50,52.57,87.33,0.00,63.23,26.47,86.67,23.67,84.10,34.00,39.27
15/07/2015 12:39 PM,13.67,30.93,0.00,0.00,4.10,58.30,70.17,17.67,59.93,0.00,3.63,99.23,61.27,999.00,102.83,999.00,21.47,11.47,0.00,52.50,52.57,87.33,0.00,63.23,26.47,86.67,23.67,84.10,34.00,39.27
15/07/2015 12:39 PM,16.77,34.03,0.00,0.00,7.20,61.40,73.27,20.77,63.03,0.00,6.73,102.03,64.37,999.00,86.83,999.00,24.57,14.57,0.00,55.60,47.33,90.47,2.10,66.33,29.57,66.30,0.00,87.20,2.77,42.37
15/07/2015 12:41 PM,16.77,34.03,0.00,0.00,7.20,61.40,73.27,20.77,63.03,0.00,6.73,102.03,64.37,999.00,86.83,999.00,24.57,14.57,0.00,55.60,47.33,90.47,2.10,66.33,29.57,66.30,0.00,87.20,2.77,42.37
15/07/2015 12:41 PM,13.70,35.60,0.00,0.00,8.77,62.93,74.80,22.33,64.60,0.00,8.30,103.60,65.93,999.00,88.40,999.00,26.10,16.13,0.00,57.17,48.90,92.00,3.40,67.20,31.10,67.83,0.00,88.77,4.30,43.97
15/07/2015 12:42 PM,13.70,35.60,0.00,0.00,8.77,62.93,74.80,22.33,64.60,0.00,8.30,103.60,65.93,999.00,88.40,999.00,26.10,16.13,0.00,57.17,48.90,92.00,3.40,67.20,31.10,67.83,0.00,88.77,4.30,43.97
15/07/2015 12:44 PM,15.33,37.20,0.00,0.00,10.37,61.53,68.40,23.90,66.17,0.00,9.90,105.23,67.57,999.00,90.03,999.00,27.70,17.77,0.00,31.93,27.50,93.63,4.67,68.80,32.73,69.47,0.00,90.37,3.33,45.57
15/07/2015 12:45 PM,15.33,37.20,0.00,0.00,10.37,61.53,68.40,23.90,66.17,0.00,9.90,105.23,67.57,999.00,90.03,999.00,27.70,17.77,0.00,31.93,27.50,93.63,4.67,68.80,32.73,69.47,0.00,90.37,3.33,45.57
15/07/2015 12:45 PM,16.90,38.77,0.00,0.00,11.97,63.13,70.00,7.50,67.77,0.00,11.47,105.93,69.10,999.00,61.47,999.00,29.30,19.30,0.00,33.47,29.07,95.03,5.40,70.37,34.30,71.03,0.00,91.97,0.27,47.13
15/07/2015 12:47 PM,16.90,38.77,0.00,0.00,11.97,63.13,70.00,7.50,67.77,0.00,11.47,105.93,69.10,999.00,61.47,999.00,29.30,19.30,0.00,33.47,29.07,95.03,5.40,70.37,34.30,71.03,0.00,91.97,0.27,47.13
15/07/2015 12:48 PM,10.33,41.93,0.00,0.00,8.80,66.30,73.17,10.67,45.13,0.00,14.63,107.33,72.30,999.00,64.67,999.00,32.47,22.50,0.00,36.67,32.23,88.23,8.57,73.50,34.67,74.20,0.00,94.80,3.43,50.27
15/07/2015 12:49 PM,10.33,41.93,0.00,0.00,8.80,66.30,73.17,10.67,45.13,0.00,14.63,107.33,72.30,999.00,64.67,999.00,32.47,22.50,0.00,36.67,32.23,88.23,8.57,73.50,34.67,74.20,0.00,94.80,3.43,50.27
15/07/2015 12:49 PM,11.90,43.50,0.00,0.00,10.33,67.83,74.73,12.23,46.70,0.00,16.20,108.07,73.83,999.00,66.20,999.00,34.03,24.03,0.00,38.20,33.77,89.77,10.10,75.07,36.23,56.77,0.00,96.37,4.97,51.83
15/07/2015 12:50 PM,11.90,43.50,0.00,0.00,10.33,67.83,74.73,12.23,46.70,0.00,16.20,108.07,73.83,999.00,66.20,999.00,34.03,24.03,0.00,38.20,33.77,89.77,10.10,75.07,36.23,56.77,0.00,96.37,4.97,51.83
15/07/2015 12:51 PM,13.43,45.03,0.00,0.00,4.67,69.40,70.23,5.70,48.23,0.00,17.73,109.60,75.37,999.00,13.13,999.00,35.57,25.57,0.00,39.77,35.33,84.90,10.23,76.60,37.77,58.33,0.00,89.70,0.60,53.37
15/07/2015 12:53 PM,13.43,45.03,0.00,0.00,4.67,69.40,70.23,5.70,48.23,0.00,17.73,109.60,75.37,999.00,13.13,999.00,35.57,25.57,0.00,39.77,35.33,84.90,10.23,76.60,37.77,58.33,0.00,89.70,0.60,53.37
15/07/2015 12:53 PM,14.60,42.47,0.00,0.00,1.63,72.50,62.20,8.80,51.37,0.00,20.83,96.60,78.50,999.00,16.27,999.00,38.67,28.70,0.00,20.90,37.97,88.00,9.53,71.67,40.87,61.43,0.00,92.80,3.70,56.50
15/07/2015 12:55 PM,14.60,42.47,0.00,0.00,1.63,72.50,62.20,8.80,51.37,0.00,20.83,96.60,78.50,999.00,16.27,999.00,38.67,28.70,0.00,20.90,37.97,88.00,9.53,71.67,40.87,61.43,0.00,92.80,3.70,56.50
15/07/2015 12:56 PM,15.00,43.93,0.00,0.00,0.00,73.10,63.77,10.37,52.90,0.00,22.40,98.13,80.03,999.00,17.80,999.00,35.47,30.23,0.00,22.43,39.50,89.53,11.10,73.20,42.43,53.37,0.00,94.37,5.27,58.03
15/07/2015 12:57 PM,15.00,43.93,0.00,0.00,0.00,73.10,63.77,10.37,52.90,0.00,22.40,98.13,80.03,999.00,17.80,999.00,35.47,30.23,0.00,22.43,39.50,89.53,11.10,73.20,42.43,53.37,0.00,94.37,5.27,58.03
15/07/2015 12:58 PM,14.83,45.50,0.00,0.00,0.00,66.43,65.30,11.90,54.43,0.00,23.97,99.70,81.60,999.00,19.37,999.00,37.00,31.80,0.00,24.00,41.07,91.10,12.67,74.77,44.00,54.93,0.00,95.13,6.83,59.63
15/07/2015 12:59 PM,14.83,45.50,0.00,0.00,0.00,66.43,65.30,11.90,54.43,0.00,23.97,99.70,81.60,999.00,19.37,999.00,37.00,31.80,0.00,24.00,41.07,91.10,12.67,74.77,44.00,54.93,0.00,95.13,6.83,59.63
15/07/2015 1:00 PM,14.53,47.07,0.00,0.00,0.00,68.00,66.90,13.50,56.00,0.00,25.53,101.27,83.17,999.00,20.93,999.00,38.60,33.37,0.00,25.57,42.63,89.33,14.20,76.33,45.57,56.50,0.00,96.70,8.37,59.20
15/07/2015 1:00 PM,14.53,47.07,0.00,0.00,0.00,68.00,66.90,13.50,56.00,0.00,25.53,101.27,83.17,999.00,20.93,999.00,38.60,33.37,0.00,25.57,42.63,89.33,14.20,76.33,45.57,56.50,0.00,96.70,8.37,59.20
15/07/2015 1:01 PM,7.83,44.13,0.00,0.00,0.00,63.00,69.97,16.57,59.10,0.00,28.63,103.57,86.27,999.00,24.03,999.00,40.47,36.47,0.00,28.67,45.73,92.43,17.30,52.90,7.23,28.30,0.00,99.80,11.47,62.30
15/07/2015 1:03 PM,7.83,44.13,0.00,0.00,0.00,63.00,69.97,16.57,59.10,0.00,28.63,103.57,86.27,999.00,24.03,999.00,40.47,36.47,0.00,28.67,45.73,92.43,17.30,52.90,7.23,28.30,0.00,99.80,11.47,62.30
15/07/2015 1:04 PM,9.37,45.67,0.00,0.00,0.00,64.57,71.53,18.13,60.67,0.27,15.90,103.97,87.80,0.00,25.57,0.00,42.03,38.00,999.00,30.20,47.30,94.00,18.60,54.43,8.77,29.87,0.00,101.33,13.03,63.87
15/07/2015 1:05 PM,9.37,45.67,0.00,0.00,0.00,64.57,71.53,18.13,60.67,0.27,15.90,103.97,87.80,0.00,25.57,0.00,42.03,38.00,999.00,30.20,47.30,94.00,18.60,54.43,8.77,29.87,0.00,101.33,13.03,63.87
15/07/2015 1:05 PM,9.37,47.23,0.00,0.00,0.00,65.80,73.10,19.70,62.23,0.00,17.47,105.53,89.37,0.00,27.13,0.00,35.77,39.57,999.00,31.77,48.83,95.23,20.17,56.00,10.33,31.43,0.00,102.90,14.60,50.07
15/07/2015 1:07 PM,0.00,47.23,0.00,0.00,0.00,65.80,73.10,19.70,62.23,0.00,17.47,105.53,89.37,0.00,27.13,0.00,35.77,39.57,999.00,31.77,48.83,95.23,20.17,56.00,10.33,31.43,0.00,102.90,14.60,50.07
15/07/2015 1:07 PM,0.00,47.23,0.00,2.83,2.93,54.80,76.23,22.83,52.20,0.00,20.60,105.67,92.50,2.50,30.27,0.00,34.77,42.70,999.00,34.90,51.97,92.03,19.47,59.17,13.47,30.07,0.00,104.80,17.70,53.23
15/07/2015 1:09 PM,0.00,50.40,0.00,2.83,2.93,54.80,76.23,22.83,52.20,0.00,20.60,105.67,92.50,2.50,30.27,0.00,34.77,42.70,999.00,34.90,51.97,92.03,19.47,59.17,13.47,30.07,0.00,104.80,17.70,53.23
15/07/2015 1:10 PM,0.00,51.93,0.00,4.40,4.50,56.37,77.80,0.00,53.77,0.00,22.17,107.23,94.07,4.03,31.83,0.00,36.33,44.30,999.00,36.50,53.57,93.63,21.07,60.70,15.03,31.63,0.00,106.33,19.30,54.80
15/07/2015 1:10 PM,0.00,51.93,0.00,4.40,4.50,56.37,77.80,0.00,53.77,0.00,22.17,107.23,94.07,4.03,31.83,0.00,36.33,44.30,999.00,36.50,53.57,93.63,21.07,60.70,15.03,31.63,0.00,106.33,19.30,54.80
15/07/2015 1:12 PM,0.00,51.93,0.00,5.97,6.10,57.90,79.37,0.00,53.67,0.00,23.73,108.80,95.63,5.60,33.40,0.00,37.90,45.83,999.00,38.03,55.10,90.00,22.37,62.30,16.60,33.20,0.00,107.93,20.87,38.93
15/07/2015 1:12 PM,1.07,53.50,0.00,5.97,6.10,57.90,79.37,0.00,53.67,0.00,23.73,108.80,95.63,5.60,33.40,0.00,37.90,45.83,999.00,38.03,55.10,90.00,22.37,62.30,16.60,33.20,0.00,107.93,20.87,38.93
15/07/2015 1:14 PM,1.07,53.50,0.00,7.57,7.63,55.03,80.97,0.00,0.00,0.00,25.33,108.47,97.23,7.20,35.00,0.00,23.50,47.43,999.00,39.63,56.70,91.60,23.97,63.87,18.20,21.60,0.00,109.50,22.43,40.50
15/07/2015 1:14 PM,1.90,44.37,0.00,7.57,7.63,55.03,80.97,0.00,0.00,0.00,25.33,108.47,97.23,7.20,35.00,0.00,23.50,47.43,999.00,39.63,56.70,91.60,23.97,63.87,18.20,21.60,0.00,109.50,22.43,40.50
15/07/2015 1:15 PM,1.90,44.37,0.00,7.57,6.20,58.03,84.03,0.00,0.90,0.00,28.43,101.83,100.33,6.27,38.10,1.80,26.57,50.53,999.00,29.13,59.80,94.70,20.10,66.97,21.27,11.20,0.40,112.57,25.53,37.03
15/07/2015 1:17 PM,4.97,47.47,0.00,10.63,6.20,58.03,84.03,0.00,0.90,0.00,28.43,101.83,100.33,6.27,38.10,1.80,26.57,50.53,999.00,29.13,59.80,94.70,20.10,66.97,21.27,11.20,0.40,112.57,25.53,37.03
15/07/2015 1:17 PM,4.97,47.47,0.00,10.63,6.20,58.03,85.60,0.00,2.50,0.00,30.00,103.43,101.93,7.87,39.70,0.00,28.13,52.13,999.00,30.73,61.40,95.63,21.70,68.57,22.87,5.17,2.00,114.17,27.13,38.63
15/07/2015 1:18 PM,5.33,49.03,0.00,12.20,7.80,59.60,85.60,0.00,2.50,0.00,30.00,103.43,101.93,7.87,39.70,0.00,28.13,52.13,999.00,30.73,61.40,95.63,21.70,68.57,22.87,5.17,2.00,114.17,27.13,38.63
15/07/2015 1:19 PM,5.33,49.03,0.00,12.20,7.80,59.60,85.60,0.00,4.07,0.00,31.57,104.97,103.47,9.43,41.23,0.00,29.73,53.67,999.00,32.23,62.97,97.17,23.27,70.13,24.43,6.73,3.57,115.73,28.70,40.20
15/07/2015 1:20 PM,5.87,50.60,0.00,13.80,9.37,60.40,87.20,0.00,4.07,0.00,31.57,104.97,103.47,9.43,41.23,0.00,29.73,53.67,999.00,32.23,62.97,97.17,23.27,70.13,24.43,6.73,3.57,115.73,28.70,40.20
15/07/2015 1:21 PM,5.87,50.60,0.00,13.80,9.37,60.40,88.77,0.00,5.63,0.00,33.13,105.53,105.03,11.00,42.80,0.00,31.30,55.23,999.00,33.80,64.53,60.40,24.83,71.67,26.00,8.30,5.13,117.30,30.27,31.63
15/07/2015 1:23 PM,5.43,52.17,0.00,15.37,10.93,61.97,88.77,0.00,5.63,0.00,33.13,105.53,105.03,11.00,42.80,0.00,31.30,55.23,999.00,33.80,64.53,60.40,24.83,71.67,26.00,8.30,5.13,117.30,30.27,31.63
15/07/2015 1:23 PM,5.43,52.17,0.00,18.47,12.33,61.87,91.87,1.20,8.73,0.90,36.23,103.77,108.13,14.10,45.90,0.00,28.07,58.33,999.00,20.03,67.63,56.33,16.23,74.77,29.10,11.40,7.90,119.00,0.00,34.73
15/07/2015 1:24 PM,8.53,51.80,0.00,18.47,12.33,61.87,91.87,1.20,8.73,0.90,36.23,103.77,108.13,14.10,45.90,0.00,28.07,58.33,999.00,20.03,67.63,56.33,16.23,74.77,29.10,11.40,7.90,119.00,0.00,34.73
15/07/2015 1:26 PM,8.53,51.80,0.00,18.47,12.33,61.87,61.80,2.73,10.27,2.43,37.80,102.47,109.70,15.63,47.47,0.00,23.37,59.90,999.00,21.60,69.17,57.87,17.77,76.33,30.63,12.93,5.50,120.53,0.00,36.30
15/07/2015 1:27 PM,0.00,53.33,0.00,20.00,13.87,63.33,61.80,2.73,10.27,2.43,37.80,102.47,109.70,15.63,47.47,0.00,23.37,59.90,999.00,21.60,69.17,57.87,17.77,76.33,30.63,12.93,5.50,120.53,0.00,36.30
15/07/2015 1:28 PM,0.00,53.33,0.00,20.00,13.87,63.33,61.80,2.73,10.27,2.43,39.33,104.00,98.50,17.20,49.00,0.00,24.93,51.47,999.00,23.13,70.70,59.40,0.00,69.47,32.20,14.50,0.00,121.50,0.00,33.60
15/07/2015 1:28 PM,0.00,54.90,0.00,21.57,15.40,64.90,63.37,4.30,11.83,4.00,39.33,104.00,98.50,17.20,49.00,0.00,24.93,51.47,999.00,23.13,70.70,59.40,0.00,69.47,32.20,14.50,0.00,121.50,0.00,33.60
15/07/2015 1:30 PM,0.00,54.90,0.00,21.57,15.40,64.90,63.37,4.30,11.83,7.10,35.43,105.50,87.73,0.00,48.70,0.00,26.53,54.57,999.00,26.23,73.60,62.53,0.00,72.57,35.30,17.60,1.40,124.13,0.00,36.70
15/07/2015 1:30 PM,0.87,58.00,0.00,24.67,18.50,62.50,66.47,7.40,14.93,7.10,35.43,105.50,87.73,0.00,48.70,0.00,26.53,54.57,999.00,26.23,73.60,62.53,0.00,72.57,35.30,17.60,1.40,124.13,0.00,36.70
15/07/2015 1:32 PM,0.87,58.00,0.00,24.67,18.50,62.50,66.47,7.40,16.47,8.63,37.00,104.87,89.30,1.00,46.47,0.00,28.07,56.13,999.00,0.00,75.13,64.07,0.00,74.13,36.83,19.13,0.00,125.07,0.00,36.17
15/07/2015 1:33 PM,0.00,55.83,0.00,26.20,20.07,64.03,68.00,8.93,16.47,8.63,37.00,104.87,89.30,1.00,46.47,0.00,28.07,56.13,999.00,0.00,75.13,64.07,0.00,74.13,36.83,19.13,0.00,125.07,0.00,36.17
15/07/2015 1:34 PM,0.00,55.83,0.00,26.20,20.07,64.03,68.00,8.93,16.47,8.63,37.00,105.40,46.87,2.57,18.93,0.00,29.63,57.67,999.00,0.00,76.70,65.63,0.00,75.67,23.33,20.70,0.00,125.53,0.00,37.70
15/07/2015 1:34 PM,0.00,57.37,0.00,27.77,19.17,33.30,69.57,10.50,18.03,10.20,38.53,105.40,46.87,2.57,18.93,0.00,29.63,57.67,999.00,0.00,76.70,65.63,0.00,75.67,23.33,20.70,0.00,125.53,0.00,37.70
15/07/2015 1:36 PM,0.00,57.37,0.00,27.77,19.17,33.30,69.57,10.50,18.03,10.20,38.53,105.40,46.87,2.57,0.00,0.00,23.13,60.80,999.00,0.00,79.80,68.73,0.00,63.13,26.43,23.80,0.00,127.80,0.00,40.83
15/07/2015 1:36 PM,0.00,60.47,0.00,30.87,5.07,36.40,72.67,3.83,21.13,13.30,20.30,101.63,49.97,0.00,0.00,0.00,23.13,60.80,999.00,0.00,79.80,68.73,0.00,63.13,26.43,23.80,0.00,127.80,0.00,40.83
15/07/2015 1:37 PM,0.00,60.47,0.00,30.87,5.07,36.40,72.67,3.83,21.13,13.30,21.87,103.20,51.53,0.00,0.00,0.00,24.70,62.33,999.00,0.00,81.03,70.27,0.93,64.70,27.97,20.67,0.00,127.73,0.00,41.07
15/07/2015 1:39 PM,0.00,62.03,0.00,32.40,6.63,37.93,74.23,5.40,17.97,0.00,21.87,103.20,51.53,0.00,0.00,0.00,24.70,62.33,999.00,0.00,81.03,70.27,0.93,64.70,27.97,20.67,0.00,127.73,0.00,41.07
15/07/2015 1:39 PM,0.00,62.03,0.00,32.40,6.63,37.93,74.23,5.40,17.97,0.00,21.87,103.20,51.53,0.00,0.00,0.00,26.23,63.87,999.00,0.00,82.60,71.83,2.50,66.30,29.53,22.23,0.00,124.37,0.00,42.67
15/07/2015 1:41 PM,0.00,63.57,0.00,33.97,8.23,39.50,75.77,6.93,19.53,0.00,23.40,104.73,53.07,0.00,0.00,0.00,26.23,63.87,999.00,0.00,82.60,71.83,2.50,66.30,29.53,22.23,0.00,124.37,0.00,42.67
15/07/2015 1:41 PM,0.00,63.57,0.00,33.97,8.23,39.50,75.77,6.93,19.53,0.00,23.40,104.73,53.07,0.00,0.00,0.00,16.17,65.50,999.00,0.00,84.20,73.43,4.10,67.87,31.13,23.83,0.00,122.07,0.00,44.23
15/07/2015 1:43 PM,1.27,65.17,0.00,35.57,9.80,41.10,77.37,8.53,21.13,0.00,25.00,106.33,54.67,0.00,0.00,0.00,16.17,65.50,999.00,0.00,84.20,73.43,4.10,67.87,31.13,23.83,0.00,122.07,0.00,44.23
15/07/2015 1:44 PM,1.27,65.17,0.00,35.57,9.80,41.10,77.37,8.53,21.13,0.00,25.00,106.33,54.67,0.00,0.00,0.00,19.27,60.27,999.00,0.00,87.30,76.53,0.17,70.93,34.23,26.93,0.00,124.67,2.77,25.77
15/07/2015 1:45 PM,4.10,60.10,0.00,38.67,12.90,44.20,80.47,10.27,24.23,0.00,28.10,98.97,49.47,0.00,0.00,0.00,19.27,60.27,999.00,0.00,87.30,76.53,0.17,70.93,34.23,26.93,0.00,124.67,2.77,25.77
15/07/2015 1:46 PM,4.10,60.10,0.00,38.67,12.90,44.20,80.47,10.27,24.23,0.00,28.10,98.97,49.47,0.00,0.00,0.00,20.83,4.87,999.00,0.00,88.83,78.07,1.70,72.50,35.77,23.83,0.00,126.23,4.30,27.30
15/07/2015 1:47 PM,4.40,61.67,0.00,40.23,14.43,45.77,82.03,0.00,25.80,1.30,29.67,100.53,51.03,0.00,0.00,0.00,20.83,4.87,999.00,0.00,88.83,78.07,1.70,72.50,35.77,23.83,0.00,126.23,4.30,27.30
15/07/2015 1:48 PM,4.40,61.67,0.00,40.23,14.43,45.77,82.03,0.00,25.80,1.30,16.93,102.07,52.57,0.00,0.00,0.03,22.37,6.40,999.00,0.57,89.87,79.60,3.27,74.03,37.33,3.00,0.00,127.60,5.87,28.87
15/07/2015 1:49 PM,5.93,63.20,0.00,41.77,15.97,47.30,83.57,0.00,27.33,2.83,16.93,102.07,52.57,0.00,0.00,0.03,22.37,6.40,999.00,0.57,89.87,79.60,3.27,74.03,37.33,3.00,0.00,127.60,5.87,28.87
15/07/2015 1:50 PM,5.93,63.20,0.00,41.77,15.97,47.30,83.57,0.00,27.33,2.83,16.93,102.07,52.57,0.00,0.00,3.13,24.30,9.53,999.00,3.70,93.00,66.67,6.37,77.17,40.43,6.10,0.00,126.67,8.97,31.97
15/07/2015 1:50 PM,9.03,65.57,0.00,44.87,19.10,50.40,86.67,0.43,30.43,5.93,20.03,96.10,55.67,0.00,0.00,3.13,24.30,9.53,999.00,3.70,93.00,66.67,6.37,77.17,40.43,6.10,0.00,126.67,8.97,31.97
15/07/2015 1:52 PM,9.03,65.57,0.00,44.87,19.10,50.40,86.67,0.43,30.43,5.93,20.03,96.10,55.67,0.00,0.00,3.13,24.30,11.07,999.00,5.23,94.57,68.23,7.97,78.77,42.03,7.33,0.97,120.77,10.57,30.47
15/07/2015 1:53 PM,10.63,67.17,0.00,46.43,10.37,51.97,88.23,0.00,18.50,7.50,21.60,97.67,57.23,0.00,0.00,4.70,25.87,11.07,999.00,5.23,94.57,68.23,7.97,78.77,42.03,7.33,0.97,120.77,10.57,30.47
15/07/2015 1:54 PM,10.63,67.17,0.00,46.43,10.37,51.97,88.23,0.00,18.50,7.50,21.60,97.67,57.23,0.00,0.00,6.30,21.47,12.67,999.00,6.83,96.17,69.80,9.53,74.17,43.60,8.90,2.53,108.60,12.13,32.00
15/07/2015 1:54 PM,3.83,68.73,0.00,48.03,11.90,53.57,89.83,0.00,20.10,9.10,23.20,99.27,58.83,0.00,0.00,6.30,21.47,12.67,999.00,6.83,96.17,69.80,9.53,74.17,43.60,8.90,2.53,108.60,12.13,32.00
15/07/2015 1:56 PM,3.83,68.73,0.00,48.03,11.90,53.57,89.83,0.00,20.10,9.10,23.20,99.27,58.83,0.00,0.00,6.30,21.47,14.23,999.00,8.40,97.70,71.37,11.07,75.70,45.13,10.43,4.07,109.77,13.67,33.57
15/07/2015 1:57 PM,5.37,64.83,0.00,49.57,13.43,55.10,91.37,0.00,21.63,10.63,24.73,100.80,60.37,0.00,0.00,7.83,23.00,14.23,999.00,8.40,97.70,71.37,11.07,75.70,45.13,10.43,4.07,109.77,13.67,33.57
15/07/2015 1:58 PM,5.37,64.83,0.00,49.57,13.43,55.10,91.37,0.00,21.63,10.63,24.73,100.80,60.37,0.00,0.00,7.83,23.00,17.33,999.00,11.50,100.53,74.47,10.77,77.93,24.80,13.53,0.00,103.20,16.77,36.37
15/07/2015 1:58 PM,8.47,52.93,0.00,43.83,16.57,58.20,94.47,0.00,24.73,13.77,27.87,103.83,63.50,0.00,0.00,10.97,24.70,17.33,999.00,11.50,100.53,74.47,10.77,77.93,24.80,13.53,0.00,103.20,16.77,36.37
